Review #,Review,product,delivery,price,service,explanation,,,,,,
919,di siya kasing amoy ng ariana grande cloud more on baby powder scent siya,1,0,0,0,Product(di siya kasing amoy ng ariana grande cloud more on baby powder scent siya).,,,,,,
920,mali mali ang pinadala mo seller kulang kulang pa dalawa ang inorder na purple tpos isang green iba na nga ang pinadala mo na item kulang kulang pa wag kana magtinda kung pasala sala ka namemera ka lang e mabayad ng tama sayo tapos ganyan gawa mo wag kayo magorder,0,1,0,1,Delivery(mali mali ang pinadala mo seller,kulang kulang pa),Service(wag kana magtinda kung pasala sala ka namemera ka lang).,,,,
921,not good kahit fully charge xa wala png 1hour low battery na agad nakakadisappoint gustuhin ko man ireturn para makuha yung refund hindi ko magawa dahil need ko pa bumiyahe para iresend to sa seller mejo busy p nmn tpos ilang days lng ang palugit ni shopee para maireturn goodluck,1,0,0,0,Product(kahit fully charge xa wala png 1hour low battery na agad nakakadisappoint).,,,,,,
922,binawasan ng 1 sapatos pinalitan ng freebies kuno eh nakihati naman pala sa shipping fee before placing our orders we made sure of our items and we payed exact amount it was not our fault that the items were returned to sender wrong color wrong style wrong sizes palpak lahat,0,1,1,0,Delivery(the items were returned to sender,wrong color,wrong style,wrong sizes,palpak lahat),Price(nakihati naman pala sa shipping fee,we payed exact amount).
923,super tagal nya dumating like feb 24 ako umorder then dumating sya ng march 6 and may isang maling naibigay saken,0,1,0,0,Delivery(super tagal nya dumating,may isang maling naibigay saken).,,,,,
924,size 44 to 45 na kinuha ko pero ang liit pa rin sa paa ko lumalampas yung daliri ko sa paa maganda design maganda rin siguro quality pero problema ko lang maliit talaga sya sa kin kahit size 43 paa ko,1,0,0,0,Product(ang liit pa rin sa paa ko,maganda design,maganda rin siguro quality,maliit talaga sya sa kin).,,,
925,masakit sa tinga  maayos sana ang sound kso masakit sa tinga di fet sa tinga,1,0,0,0,Product(maayos sana ang sound kso masakit sa tinga di fet sa tinga).,,,,,,
926,maganda para din syang air nike over all maganda naman kaso maling size ang pinadala nila expected ko pa naman na may magagamit bukas sa birthday party baby ko kailangan pa namin mag hanap sa bayan ngayon ng gagamitin nya sana naging mas maingat kayo next time,1,1,0,0,Product(maganda,para din syang air nike,over all maganda naman),Delivery(maling size ang pinadala nila sana naging mas maingat kayo next time).,,,
927,hindi tama yung color na pinadala iba na pala yung camel color saknila white na ang ayos ayos ng order eh mali mali naman yung binibigy na color very much disappointed hindi ulit uulit bumili dito hassle lang,0,1,0,0,Delivery(hindi tama yung color na pinadala,mali mali naman yung binibigy na color).,,,,,
928,super liit i ordered 42ab na nga kahit 38a lang ako but its too small and tight yung cup lang ang malaki,1,0,0,0,Product(super liit,its too small and tight).,,,,,
929,xxxx di po natutuyo agad and panget gamitin honest review thanks po,1,0,0,0,Product(di po natutuyo agad,panget gamitin).,,,,,
930,fast delivery naman  ung sizing ang request ko ay 36 months may naligaw na 12 months and gray pa 3 out of 5 gray sa romper chinecheck nyo naman cguro ang item bago ipadala,0,1,0,0,Delivery(fast delivery naman,may naligaw na 12 months,chinecheck nyo naman cguro ang item bago ipadala).,,,,
931,i dont have pictures and vid ng product pero yung packaging medyo nakakakaba na baka basag yung product or sira sobrang tagal pa ng shipment i ordered it august 8 dumating lang siya ng august 25 although preorder siya pero para sa akin napakatagal nun super unresponsive pa ni seller,0,1,0,1,Delivery(sobrang tagal pa ng shipment,napakatagal nun),Service(super unresponsive pa ni seller).,,,,
932,iba sa picture white na white kala ko hnd puti dko type hnd p maayos yung tahi lumabas kailangan pang tusukin pra pumsok sa loob,1,0,0,0,Product(iba sa picture,hnd p maayos yung tahi).,,,,,
933,maganda sya  yun nga lang may mantsa yung banting nung tsinelas pero over all maganda naman thank you shopee and sa seller at kay kuya rider,1,0,0,0,Product(maganda sya,may mantsa yung banting nung tsinelas,over all maganda naman).,,,,
934,di ko naaprecaite texture niya kc mdli mtanggal sana kung ano ung video clips niyo totoo kaso hindi khit svhin mo p n mura ung items or mahal kaso ung paniniwala ng seller buyer niyo nwawala dahil pagdating ng ptoduct samin ung eniexprctbnmin ei walang wala sa katotohanan dissapoint,1,0,1,0,Product(di ko naaprecaite texture niya,mdli mtanggal,ung eniexprctbnmin ei walang wala sa katotohanan dissapoint),Price( mura ung items or mahal).,,,
935,not recommended nakakadissapoint lang po ung mystery gift kong inorder 3 order po iyon pero ung dumating sakin isang package lang tapos 3 pare parehas pang item at parehas ng design pa parang hndi nmn sya random sana ginawa n lng individual ung packaging para nmn individually ko syang bubuksan,1,0,0,0,Product(nakakadissapoint lang po ung mystery gift kong inorder,3 pare parehas pang item at parehas ng design pa,parang hndi nmn sya random).,,,,
936,madaling macharge at malowbat cguradong hindi magtatagal,1,0,0,0,Product(madaling macharge at malowbat cguradong hindi magtatagal).,,,,,,
937,okay naman ung isang tsinelas na order ko ung kulay black pero bat itong kulay white sana chineck mo muna seller kung maayos at malinis ba ang ipapadala mo,1,0,0,1,Product(okay naman ung isang tsinelas na order ko,itong kulay white),Service(chineck mo muna seller kung maayos at malinis ba ang ipapadala mo).,,,,
938,so ano na seller disputed yung request refund return ko so yabg 3 pcs na sira at isang pa dito na ayaw mag detect ang sin wala na din akong refund marami pa naman akong binili sa inyo sinira nyo tiwala ko bibili pa sana ako ng mas marami pa,1,0,0,1,Product(yabg 3 pcs na sira at isang pa dito na ayaw mag detect ang sin),Service(disputed yung request refund return ko,sinira nyo tiwala ko).,,,,
939,purple blue ang inorder pero pink blue ang dumating mali mali ang denideliver,0,1,0,0,Delivery(purple blue ang inorder pero pink blue ang dumating mali mali ang denideliver).,,,,,,
940,hays okay naman sya pero di talaga masyadong natatakoan yung tummy but still thank you,1,0,0,0,Product(okay naman sya pero di talaga masyadong natatakoan yung tummy).,,,,,,
941,masyadong low qualitysira pa ung pinadalandi gumagana haystttkakabwesit,1,0,0,0,Product(masyadong low quality,sira pa ung pinadalandi gumagana).,,,,,
942,juskooooo nung isang bwan ko pa to inorder ngayon lang dumating palibhasa binayaran ko na thru gcash nung pagka order ko pa lang omg,0,1,0,0,Delivery(nung isang bwan ko pa to inorder ngayon lang dumating).,,,,,,
943,sabi ko icancelled na yung item tas dumating sakin wrong item pa karaoke microphone order ko tas dumating sakin 6pcs na correction tape kuhang kuha mo gigil kong seller ka,0,1,0,0,Delivery(sabi ko icancelled na yung item tas dumating sakin wrong item pa).,,,,,,
944,napakapanget po ng mga items sa shop na to as in lahat ng inorder ko di tugma i gave them a chance to settle sana kasi kulang din ng pinadal but no response si seller nakakainis lang sa lahat ng shop na inorderan ko dito ako nadisappoint ng sobra may,0,1,0,1,Delivery(kulang din ng pinadal),Service(no response si seller,dito ako nadisappoint ng sobra).,,,,
945,if i were you do not buy to this shop please do double check the reviews kulang ang items na binili ko dito the seller is not accommodating very irresponsible,0,1,0,1,Delivery(kulang ang items na binili ko dito),Service(the seller is not accommodating very irresponsible).,,,,,
946,lima lang ang nilagay akala ko set na 6pcs dahil yon naman ang nakalagay oks naman yung quality for its price pero kulang lang talaga sana next time paki double check will refund sana kaso ang hussle lang,1,0,1,0,Product(oks naman yung quality),Price(for its price),Delivery(kulang lang talaga sana next time paki double check).,,,,
947,ang dali lang pala niya malowbat like hindi umaabot ng 1 hr nalolowbat na kahit nakalow yung set niya,1,0,0,0,Product(ang dali lang pala niya malowbat hindi umaabot ng 1 hr nalolowbat na).,,,,,,
948,wrong item ito tinag nyo lang na xxl pero pang medium ang size sana maging honest po kayo sa sizes bumase kami sa sizing ninyo na nakalagay sa discription ano yan leggings kaya nga jagger eh edi muka ng leggings sa magsusuot kahit mura sana ayusin ang sizing,1,0,1,0,Product(wrong item,tinag nyo lang na xxl pero pang medium ang size,ayusin ang sizing),Price(kahit mura).,,,
949,dalawang pouch inorder ko tapos 1 lang nareceive tapos yan lang laman saka isang item na wala sa list nung pwedeng makuha,0,1,0,0,Delivery(dalawang pouch inorder ko tapos 1 lang nareceive tapos yan lang laman saka isang item na wala sa list nung pwedeng makuha).,,,,,,
950,ang liit ng size pinagcompare ko yung old ko na same size pero ito ang liit,1,0,0,0,Product(ang liit ng size pinagcompare ko yung old ko na same size pero ito ang liit).,,,,,,
951,mali ung size nung benchbody imbes na 3xl 2xl lng binigay,1,0,0,0,Product(mali ung size nung benchbody imbes na 3xl 2xl lng binigay).,,,,,,
952,maganda nmn xa kaso sira na pag deliver saken bad for you seller labas na pinaka loob nung parcel hindi tlga ako makapaniwala na sira xa pero yung isa nagana,1,1,0,1,Product(maganda nmn xa kaso sira na pag deliver saken,sira xa pero yung isa nagana),Delivery(labas na pinaka loob nung parcel),Service(bad for you seller).,,,
953,kulang ang items na binili kokulang ng mousepad at wlang connector ang isang bluetooth mousecontacted seller but never get back to me,0,1,0,1,Delivery(kulang ang items na binili ko,kulang ng mousepad at wlang connector ang isang bluetooth mouse),Service(contacted seller but never get back to me).,,,,
954,1 beses palang nagagamit ng anak ko sa online class sira na agad namatay bigla tapos ayaw na magopen at magcharge,1,0,0,0,Product(sira na agad namatay bigla tapos ayaw na magopen at magcharge).,,,,,,
955,very disappointing hindi sinunod ni seller ung color na order ko tsk tsk kahit mura sya but still sana nagsabi man lang before shipping service is very very poor,0,1,1,1,Delivery(hindi sinunod ni seller ung color na order ko),Price(kahit mura sya),Service(sana nagsabi man lang before shipping service is very very poor).,,,,
956,hindi ko alam pano kayo irerate dahil hindi kayo matino mag bigay ng mga item niyo pang baby sun glasses inorder ko pero pinadala niyo pang adult,0,1,0,0,Delivery(hindi kayo matino mag bigay ng mga item niyo,pang baby sun glasses inorder ko pero pinadala niyo pang adult).,,,,,
957,di sya mgandamgkaibang kulay inorder ko pero prang same lngnkaka disappointi will not order againsayang pera,1,0,1,0,Product(di sya mgandamgkaibang kulay inorder ko pero prang same lng),Price(sayang pera).,,,,,
958,kulang naman pinadala nio order ko 3 2lang andto kulang ng isang black,0,1,0,0,Delivery(kulang naman pinadala nio order ko 3 2lang andto kulang ng isang black).,,,,,,
959,in less than a month nasira na siya sayang yung pera,1,0,1,0,Product(nasira na siya),Price(sayang yung pera).,,,,,
960,mabilis ang delivery pero sira yung naibigay sa akin nagrerequest ako ng returnrefund puro ichecheck at mag antay lang daw ako ang sinasabe sa akin hindi i aasikaso ng seller pagka naideliver wala na sila ata pakialam hanggang ngayon walang nangyare paano ang item na yan sayang pera,1,1,1,1,Product(sira yung naibigay sa akin),Delivery(mabilis ang delivery),Price(sayang pera),Service(hindi i aasikaso ng seller pagka naideliver wala na sila ata pakialam).,,,
961,tatlo order q yung isa dun ordinary nasira agad,1,0,0,0,Product(ordinary nasira agad).,,,,,,
962,affordable oo pero hindi sya long lasting at hindi sobrang bango actually pag inispray mo sya amoy alcohol i swear akala ko accurate yung mga nasa reviews pero hindi naman siguro aabot ng mga 10 spray bago lumabas yung scent ng perfume regarding sa packaging sobrang secured naman,1,0,1,0,Product(hindi sya long lasting at hindi sobrang bango actually pag inispray mo sya amoy alcohol),Price(affordable oo).,,,,,
963,not recommended dumating sakin frame siranasira lang tuwa ko,1,1,0,0,Product(dumating sakin frame siranasira),Delivery(dumating sakin).,,,,,
964,parang binili mo lang din yung mousepad e potek,1,0,0,0,Product(parang binili mo lang din yung mousepad e potek).,,,,,,
965,order ko black and red dumating all blackpalpak na nman si seller,0,1,0,1,Delivery(order ko black and red dumating all black),Service(palpak na nman si seller).,,,,,
966,hindi nka balot sa bubble wrap yupi ang box hindi gumagana ang right side ng isang fan at hina ng hangin sayang ang pera,1,1,1,0,Product(hindi gumagana ang right side ng isang fan at hina ng hangin),Delivery(hindi nka balot sa bubble wrap yupi ang box),Price(sayang ang pera).,,,,
967,mali ang size bwiset  42 43 order ko  dumating 3839,1,0,0,0,Product(mali ang size).,,,,,,
968,2nd time to order sana kaso 1 item lang this time then nadeliver is parang used na and hindi maayos packaging hayst,1,1,0,0,Product(parang used na and hindi maayos packaging),Delivery(1 item lang this time then nadeliver).,,,,,
969,tagal dumating mga beh almost one month na halos na una pa dumating sumonod na order ko,0,1,0,0,Delivery(tagal dumating mga beh almost one month na halos).,,,,,,
970,ang ganda ng body shaper n itoaffordable pa,1,0,1,0,Product(ang ganda ng body shaper n ito),Price(affordable pa).,,,,,
971,sira po nung dumating bumili ako nung una cod maayos at matibay ngayong 2nd order ko na spaylater sira na yung dumating di ko alam if kasalanan ng nagdeliver or sira na nung dineliver yun lang,1,1,0,0,Product(sira po nung dumating),Delivery(bumili ako nung una cod maayos at matibay ngayong 2nd order ko na spaylater sira na yung dumating di ko alam if kasalanan ng nagdeliver or sira na nung dineliver yun lang).,,,,,
972,nice i love it kaso maliit sa paa ko un pla 3637un size 39 un ni order ko,1,0,0,0,Product(maliit sa paa ko un pla 3637un size 39 un ni order ko).,,,,,,
973,tnx po sa ng diliver ng item okay naman ung item sa kulay lng ngkamali kc almost black,1,1,0,0,Product(okay naman ung item sa kulay lng ngkamali kc almost black),Delivery(tnx po sa ng diliver ng item).,,,,,
974,ayaw mag charge maganda naman ung item eh kaso ayaw mag charge aanuhin koto nag send nga ng picture si seller hindi naman gumagana ung charger wag kayo bumili dito marami pang ibang mas ok na item jan,1,0,0,0,Product(ayaw mag charge,maganda naman ung item eh kaso ayaw mag charge,hindi naman gumagana ung charger).,,,,
975,not long lasting parang tubig lng parang tubig lng parang tubig lng na nilagyan ng kunting bango na nilagyan ng kunting bangosa bagay mura lng xakaya cguro ganunpero sayang pa din pera kc hindi worth it ung bayadtubig lng xa at saglit lng ung amoy wala agad sorry seller honest,1,0,1,0,Product(parang tubig lng na nilagyan ng kunting bango,saglit lng ung amoy wala agad),Price(mura lng xa,sayang pa din pera kc hindi worth it ung bayad).,,,
