Review #,Review,product,delivery,price,service,explanation,,,,,
922,ok hindi ko na nkunan ng picture dhl kinuha na agd ng ank ko bumalik na sa trabahotingin ko ok nmn xa dhl wla nmn reklamo ank koslmt sa seller at sa kuya rider,0,0,0,1,Service - thanks seller and rider,,,,,
923,ayos no issue goods ang presyo para sa quality,1,0,1,0,Product (goods ang quality) and Price (ayos ang presyo),,,,,
924,thank you so much seller ganda ng quality at complete ang order ko at mabilis pa dumating,1,1,0,1,Product (ganda ng quality, complete ang order) and Delivery (mabilis pa dumating) and Service (thank you so much seller),,,,
925,nareceive nmin ng complete but nagulat ako kse may crack yung ring light buti nlg hindi na damage yung pag ilaw nya still working pa din nman well all goods nman and thankyou seller di halatang mumurahin,1,0,1,1,Product (may crack, still working), Price (di halatang mumurahin) and Service (thank you seller),,,
926,1010 ngayon ko lng na ratinga  maganda namn sya  thank you seller and shoppe we order again,1,0,0,1,Product (maganda naman sya) and Service (thank you seller and shopee),,,,,
927,nakuha ko na po order ko 20pcs mabilis lng dumating na po kanena oorder ulit po ako pag napaubos ko na po thanks,0,1,0,0,Delivery (mabilis lang dumating),,,,,
928,leather legit i am very thankful for this free item  im using it to my onikuma t35 bluetooth headset keep it up onikumaasia im a fan of this gadget,1,0,0,0,Product (leather legit),,,,,
929,i didnt expect much but here it comes  sobrang ganda sobrang nagustohan ko yung inorder ko wala din damage salamat ng marami seller,1,0,0,1,Product (sobrang ganda, walang damage) and Service (salamat ng marami seller),,,,
930,ang maliit ang tibay nya di rin sya mabilis madala ng hangin nagpicture din muna sa seller bago ipadala yung item accomodating thank you,1,0,0,1,Product (maliit, tibay), Service (accommodating seller, nagpicture bago ipadala, thank you),
931,mukang matibay maganda original,1,0,0,0,Product (mukhang matibay, maganda, original),,,
932,december 5 ang cute at ganda ng nga ipit mabilis ang delivery maraming salamat shopee at seller,1,1,0,1,Product (cute at ganda ng mga ipit) and Delivery (mabilis ang delivery) and Service (maraming salamat shopee at seller),,,,,
933,ok naman sya maganda din ginagamit ko lang naman sya dito sa office di sya masakit sa paa ok lang siya maganda na din para sa kanya presyo salamat po seller at shopee hehehehw,1,0,1,1,Product (maganda, di masakit sa paa), Price (maganda na din para sa kanyang presyo) and Service (salamat po seller at shopee),,,
934,yes na yes sa wipes 2 times na ko nag order neto ok naman mura lng pero kapakipakinabang lalo pag lumalabas ka with your little one samahan mo pa ng alcohol syempre kaya ok sakin tong wipes,1,0,1,0,Product (ok naman, kapakipakinabang), Price (mura lng),,,
935,items were delivered fast and were well packaged ganda din ng itsura nung nakabit di halata na wall paper lang items were delivered fast and were well packaged ganda din ng itsura nung nakabit di halata na wall paper lang items were delivered fast and were well packaged,1,1,0,0,Product (ganda din ng itsura), Delivery (items were delivered fast and were well packaged),,,,
936,maganda xa solid ganda ng swabe isulat will buy again dapat dalawa nlng binili q hahahahahaha fast delivery din dual pen na to panalo,1,1,0,0,Product (maganda xa, solid, ganda ng swabe isulat), Delivery (fast delivery),,
937,super duper love this shop mura lang po lahat ng order ko thanks po sa lahat ganda promise nice one ulit lagi naman mura pa,0,0,1,1,Price (mura lang po lahat ng order ko, mura pa), Service (thanks po sa lahat, ganda promise nice one ulit),,
938,latee na pagrarate ko pero second order ko na ito skl tamad kase maghugas ng pinggan ng mga kapatid ko eh hahahahahahaha,0,0,0,0,No Aspects,,,,,
939,ok ang items at kumpleto namansalamat sa seller at rider,0,0,0,1,Service (salamat sa seller at rider),,,,,
940,maganda silang lahat at nakuha ko ng maayos tama ung sukat at salamat sa rider kahit maulan diliverd padin nya dito salamt din sa seller at tama ung order ko,1,0,0,1,Product (maganda silang lahat, tama ung sukat) and Service (salamat sa rider, salamat sa seller at tama ung order ko),,,
941,fine okay naman siya kaso madaling ma lowbat ang lalagyanan niyapag full charge siya 3 hours mahigit siya ma lowbat tuloy yun pag gamit,1,0,0,0,Product (madaling ma-lowbat),,,,,
942,rubber siya maganda naman maganda naman po sakto lang sakin yung size but medyo maluwang lang iyong mga string sa harap hehe btw stan ikon,1,0,0,0,Product (maganda, sakto lang yung size but medyo maluwang yung mga string sa harap),,,,
943,good mukhang matibay naman sana mag tagal saka i like the color same sa sample pic nya bilis din ng deliver kinabukasan na recieved ko na salamat po,1,1,0,0,Product (mukhang matibay, color) and Delivery (bilis din ng deliver),,,,
944,ganda ng items tapos mabilis din dumating will order again pangalawang beses ko na to bumili sa shop nato makapal yung tela,1,1,0,0,Product (ganda ng items, makapal yung tela), Delivery (mabilis din dumating),,,
945,nice cute s mga kulay slmat seller 5star ang gnda ng bra kasya s anak ko po ang 32aaga p dmting bilishapi po,1,1,0,1,Product (cute s mga kulay, gnda ng bra, kasya) , Delivery (aaga pa dumating, bilis), and Service (slmat seller)
946,looks durable pa dalawang order ko na to and di ako binibigo sa quality ang ganda talaga at matibay bigay ko to sa kapatid ko para may magamit sya pagpasok nila at nagustuhan din nya sulit yung price para sa quality ng bag salamat nga pala kay seller at sa,1,0,1,1,Product (looks durable, ang ganda talaga at matibay), Price (sulit yung price para sa quality ng bag), and Service (salamat kay seller),,
947,goodmakapal order ko pink kasi may pag teternohan ako kaso iba color ang dumating light pink with white ang dumating pero okay naman maganda naman din yun color at makapal  sana kapag omorder ulit ako tama na yu color na ibigay sakin ni seller i hope,1,0,0,0,Product (makapal, okay naman maganda naman din yun color at makapal),,,,
948,ganda kaya akala ko may freebies na brush wala kahit 1 anyways thank you,1,0,0,1,Product (ganda) and Service (thank you),,,,,
949,the item works well hindi ko alam if malinis ba tlga ang bed namin or wlang mahigop na alikabok na kasing dami ng nakikita ko sa ibang reviews haha anyway thanks seller they sent me photo bfore shiping out kudos,1,0,0,1,Product (works well) and Service (thanks seller, sent photo before shipping out),,,,
950,ang gandaaa huhu mabuti walang sira or something and im happy na okay siya kasi i really need this for school purposes huhu medj nahirapan lang ako sa pagaassemble kasi di ako maalam huhu pero nakaya naman hahahaha love ittt33,1,0,0,0,Product (ang gandaaa, walang sira, okay siya, nahirapan sa pagaassemble),,
951,goods po yung mga bag okay din po ang packaging,1,0,0,0,Product (goods po yung mga bag, okay din po ang packaging),,,,
952,i just got mine and wow super ganda ng quality fit na fit din sakin i highly recommend this shop and this product sobrang ganda talaga they didnt disappoint me swear i will surely buy here again thank you po,1,0,0,1,Product (super ganda ng quality, fit na fit din sakin) and Service (i highly recommend this shop and this product, thank you po),,,
953,awesome well packaged sya walang damage good conditionmaganda pag gana ng ilaw thank you seller,1,0,0,1,Product (well packaged sya walang damage good condition, maganda pag gana ng ilaw) and Service (thank you seller),,,,
954,the item shipped immediately in good condition naman well packaged gumagana naman siya and sure thing will buy again,1,1,0,0,Product (in good condition, well packaged, gumagana naman siya), Delivery (item shipped immediately),,
955,ang ganda ng quality ng bra dito tlga ako n shop bumibili ng mga mgagandang mga items salamat po sa shop na ito god bless you,1,0,0,1,Product (ganda ng quality ng bra) and Service (salamat po sa shop na ito),,,,,
956,unexpected its my first time to buy here and ang ganda ng item and ingat na ingat talagaa syaa at ang bilis dumating ng item ang bait din ng rider na nag deliever salamat po,1,1,0,1,Product (ang ganda ng item) and Delivery (ang bilis dumating ng item) and Service (ang bait din ng rider na nag deliver, salamat po),,,,
957,1010 ang ganda po thank you po seller,1,0,0,1,Product (ang ganda po) and Service (thank you po seller),,,,,
958,good order received ang ganda at gumagana lahat worth it ang price thank you seller and shoppe at kay kuya rider,1,0,1,1,Product (ang ganda at gumagana lahat), Price (worth it ang price) and Service (thank you seller and shoppe at kay kuya rider),,,,
959,maliit size thankyou seller dapat pala nag message ako na yung design na may malaking size angliit kasi nung napunta skenpero buti nlng mejo nag abot pathankyou shopee,1,0,0,1,Product - the size is small and Service - thanks seller, thanks Shopee,,,,
960,bought 8 pieces all in good conditionwalang tastas punit o sira thank you as advertised mahaba talaga and squareexcellent quality very accommodating seller wellpackaged will order again item shipped immediately,1,1,0,1,Product (all in good condition, walang tastas punit o sira, mahaba talaga and square excellent quality), Delivery (item shipped immediately) and Service (very accommodating seller, well packaged),
961,1010 thank u for the vest item i have received well order again here bongga ng quality legit,1,0,0,1,Product (bongga ng quality, legit) and Service (thank u for the vest item),,,,
962,ganda ng tela at diko expect yung pants hah worth it sya maganda ang tela cotton basta maganda makapal bagay sya sa lahat but yan yung pinartner kita naman sa pic not video related stan sb19 and letlenilead,1,0,0,0,Product - ganda tela,,,,,
963,before and after nasunod yung gusto ko kulay ng pinto namin mas maaliwalas kasya sa rock wallpaper,1,0,0,0,Product - kulay ng pinto namen,,,,,
964,i like itits very pretty and it really makes my lashes longmedyo matagal ngalang dumating pero sulit,1,1,0,0,Product - Its very pretty and it really makes my lashes long and Delivery - Medyo matagal dumating,,,,,
965,pictures and vedio not related for additional points hindi na napicturan kinuha na kce ng umorder salamat seller at kay rider sa maayos na pagdeliver ng aking parcel,0,0,0,1,Service - salamat kay seller and kay rider sa maayos na pag deliver,,,,,
966,nice and neat yung edges goods naman for its price and madali lang din dumating yung order thank you po,1,1,1,0,Product (Nice and neat yung edges),Delivery (Madali lang din dumating), and Price (Goods naman for its price),,,
967,mabilis lang po dumating ung items  ma ganda po  salamat po ng marami ky seller shopee at rider  sa u ulitin po ulit,0,1,0,1,Delivery - Mabilis dumating and Service - Ma ganda po. salamat sa seller, shopee and rider,,,,
968,received my parcel today thank you po although medyo natagalan i thought aabot pa ng new yr,0,0,0,1,Service - Thank you po,,,,,
969,magaan ang tela at mlambot very nice at mura thank you excellent quality item shipped immediately will order again,1,1,1,1,Product - Magaan ang tela and Price - Mura and Delivery - Item shipped immediately and Service - Thank you excellent quality,,,,,
970,thank u its so nice tatangkad nako nito kuntu hehehe,1,0,0,0,Product- its so nice,,,,,
971,maganda yung tela sakto yung size at color pero nung sinuot ko napansin ko nasa loob yung tali ng jogging pants ewan ko kung ganun talaga pero nakapagtataka lang di ko alam kung nagkamali lang ba sa pagkagawa o ganyan talaga design niya yun lang ayos naman yung zipper,1,0,0,0,Product - Maganda ang tela, sakto yung size and kulay,,,,
972,sobrang ganda ng items legit seller ty seller and kay kuya rider sana susunod may freebies na hehehe order ako next,1,0,0,1,Product - ganda items and Service - legit seller, thank you seller,,,,
973,its all good maganda naman po kumpleto ang items na ito and sana magustuhan ko din gamitin para makahinga ng maayos while walking,1,0,0,0,Product- Maganda naman, kumpleto and to have comfortable walking,,,,
974,very secured package with bubble wrap one of my greatest purchases andami pala alikabok kahit new bedding pa,0,0,0,0,No aspects,,,,,
975,mganda un product salamat po sa seller at sa rider,0,0,0,1,Service - Salamat sa seller and sa rider,,,,,
976,ang ganda tas tama ang nakalagay na size  ang ganda ng shoes wala g damage oorder ulit  walang picture binigay ko na kasi,1,0,0,0,Product- Ang ganda and tama ang size and wala damage,,,,,
